Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape.norovirus	kappa.norovirus	ucldMean.norovirus	ucldStdev.norovirus	rate.norovirus.mean	rate.norovirus.variance	rate.norovirus.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	indicators1	indicators2	indicators3	indicators4	indicators5	indicators6	indicators7	indicators8	indicators9	indicators10	indicators11	indicators12	indicators13	indicators14	indicators15	rates1	rates2	rates3	rates4	rates5	rates6	rates7	rates8	rates9	rates10	rates11	rates12	rates13	rates14	rates15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_Africa_Asia	geoSubstModelLogger.location.relGeoRate_Africa_Europe	geoSubstModelLogger.location.relGeoRate_Africa_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Africa_Oceania	geoSubstModelLogger.location.relGeoRate_Africa_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Europe	geoSubstModelLogger.location.relGeoRate_Asia_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Oceania	geoSubstModelLogger.location.relGeoRate_Asia_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_Oceania	geoSubstModelLogger.location.relGeoRate_Europe_SouthAmerica	geoSubstModelLogger.location.relGeoRate_NorthAmerica_Oceania	geoSubstModelLogger.location.relGeoRate_NorthAmerica_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Oceania_SouthAmerica	freqParameter.norovirus1	freqParameter.norovirus2	freqParameter.norovirus3	freqParameter.norovirus4	
1566000000	-2.084216436508E4	-1.889067042809E4	-1.951493936984E3	-1.858767490023E4	7.641835554379E0	2.98134072508E-1	1.955452491401E1	6.145058272002E-3	5.831522698439E-1	6.156308620302E-3	1.492715999124E-5	6.281835984237E-1	-1.91465289873E3	3.39769240316E0	1.332846473802E1	7.34385886575E1	1.96108805258E1	1.754441514089E0	23	59	216	122	21	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	8.641609048308E-1	7.684190837167E-1	3.881002901782E-2	5.790204841291E-1	2.669626590741E-1	9.435891249128E-1	1.233633974346E0	5.855718972981E-1	2.448932690684E-1	7.006141113066E-1	1.783842785104E0	1.435490895678E-2	9.357165423802E-1	1.496048525537E-1	2.02138163809E0	2.673217221326E-1	0E0	0E0	0E0	5.790204841291E-1	0E0	0E0	1.233633974346E0	5.855718972981E-1	0E0	7.006141113066E-1	0E0	1.435490895678E-2	9.357165423802E-1	1.496048525537E-1	0E0	2.640296950535E-1	2.659208230657E-1	1.98021657497E-1	2.720278243839E-1	
1567000000	-2.077831857035E4	-1.8862309366E4	-1.916009204352E3	-1.856542051492E4	8.864570041018E0	2.830342658785E-1	1.744024529766E1	6.728194059446E-3	5.804177691144E-1	6.282841981633E-3	1.726992552866E-5	6.269403640883E-1	-1.881163930858E3	4.731332274746E0	1.582446992397E1	5.742352988731E1	1.072264478671E1	1.387230329302E0	23	60	235	108	15	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	4.794444954079E-2	3.29401604132E-1	1.697134182451E-1	5.919832544487E-1	9.905562881481E-2	2.53088029157E-1	6.538810486902E-1	1.547972861586E0	1.474607054061E0	9.056756611649E-1	6.580361506998E-1	9.547394712005E-1	7.02822096223E-1	2.05154591018E-1	3.973184927346E0	2.635920978574E-1	0E0	0E0	0E0	5.919832544487E-1	0E0	0E0	6.538810486902E-1	1.547972861586E0	0E0	9.056756611649E-1	6.580361506998E-1	0E0	7.02822096223E-1	2.05154591018E-1	0E0	2.291081918692E-1	2.914980413938E-1	1.980934404218E-1	2.813003263152E-1	
1568000000	-2.080387777048E4	-1.884440381047E4	-1.959473960013E3	-1.855325282625E4	9.991892466707E0	2.72019191092E-1	1.802709032557E1	6.14112701848E-3	6.157429936958E-1	5.917665988083E-3	1.59775432896E-5	6.50500317312E-1	-1.913283727753E3	5.227292469585E0	1.537997681487E1	6.476635622152E1	1.667656235774E1	9.26610715603E-1	26	54	221	132	8	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	8.262632690906E-1	8.312871544568E-1	1.899390320255E0	9.318842833123E-1	1.080156759865E0	5.083545130354E-1	1.44624915925E0	1.076567829403E0	1.5099751045E0	7.308888084713E-1	1.069883009905E0	3.937019066968E-1	2.328458037026E0	5.447715566805E-1	1.859996363965E0	2.108206197592E-1	8.262632690906E-1	0E0	0E0	9.318842833123E-1	0E0	5.083545130354E-1	1.44624915925E0	1.076567829403E0	0E0	7.308888084713E-1	1.069883009905E0	3.937019066968E-1	2.328458037026E0	5.447715566805E-1	0E0	2.449944957051E-1	2.858408132918E-1	1.889144653884E-1	2.802502256147E-1	
1569000000	-2.081775846025E4	-1.88515738037E4	-1.966184656543E3	-1.854744740699E4	8.296997348667E0	2.766154844418E-1	1.784032120735E1	6.29229033856E-3	5.689077372394E-1	5.979278757223E-3	1.595383812738E-5	6.306004030138E-1	-1.926898884376E3	5.065321510679E0	1.811272759239E1	5.691923382975E1	1.484235003713E1	3.659012134897E-1	22	52	262	97	8	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	9.433521609436E-2	7.445144945108E-1	8.445666635812E-1	3.072250061366E-1	8.955884891769E-1	3.654510744907E-1	8.318787208511E-1	2.201223868248E0	1.104812591398E0	1.161298070595E0	1.072030992873E0	6.668876406962E-2	7.622190409648E-1	7.525050684864E-1	1.878408387094E0	2.750430597021E-1	9.433521609436E-2	0E0	0E0	3.072250061366E-1	0E0	3.654510744907E-1	8.318787208511E-1	2.201223868248E0	0E0	1.161298070595E0	1.072030992873E0	0E0	7.622190409648E-1	7.525050684864E-1	0E0	2.382569323278E-1	2.925955893686E-1	1.906017131977E-1	2.78545765106E-1	
1570000000	-2.083515339388E4	-1.887030079335E4	-1.964852600529E3	-1.856713073194E4	8.545966034382E0	2.771037374793E-1	1.952457998506E1	5.942756534895E-3	5.756178063828E-1	5.687545981374E-3	1.267369287326E-5	6.011401885349E-1	-1.920872328483E3	6.55922787083E0	2.389355557631E1	7.800723175256E1	1.323853985602E1	1.618361382852E0	22	67	213	130	9	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.681574626568E0	1.25737616953E0	3.133434178036E0	1.567955147833E0	3.010267355174E-1	1.934710581397E0	1.498812848989E0	1.376953553295E0	1.437570328927E-1	1.404751656646E0	5.357994992347E-2	7.371993527916E-1	2.031012113211E0	5.37509334642E-1	1.246354969338E0	2.625376792319E-1	0E0	0E0	0E0	1.567955147833E0	0E0	0E0	1.498812848989E0	1.376953553295E0	0E0	1.404751656646E0	5.357994992347E-2	0E0	2.031012113211E0	5.37509334642E-1	0E0	2.418994335522E-1	2.736335309774E-1	2.067415401048E-1	2.777254953657E-1	
1571000000	-2.08768680921E4	-1.891194298154E4	-1.964925110556E3	-1.861190913833E4	8.510126652433E0	2.675818501431E-1	1.864840815925E1	6.175869914365E-3	4.766217246334E-1	6.287939615873E-3	1.055583420369E-5	5.217063590779E-1	-1.930282425554E3	4.278225675645E0	1.559335674389E1	5.709778192601E1	1.299522311516E1	3.393162430643E0	19	52	252	103	15	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.044797846014E0	9.131790450532E-1	1.796225951439E-1	4.547550790412E-1	1.176035210924E0	1.130680689093E0	5.14992225411E-1	1.022488327938E0	1.362281518613E0	5.737040940398E-1	5.19902169003E-1	2.090006047608E-1	8.744740449127E-1	6.949854246493E-1	9.31433588607E-1	2.019973734554E-1	0E0	0E0	0E0	4.547550790412E-1	0E0	0E0	5.14992225411E-1	1.022488327938E0	0E0	5.737040940398E-1	5.19902169003E-1	0E0	8.744740449127E-1	6.949854246493E-1	0E0	2.429683431931E-1	2.896801684299E-1	1.924609303617E-1	2.748905580153E-1	
1572000000	-2.085293641358E4	-1.888580866396E4	-1.96712774962E3	-1.858031176174E4	9.525115467294E0	2.647673852638E-1	1.998730487166E1	6.279408109071E-3	6.193946771762E-1	5.691700505824E-3	1.584653378341E-5	6.536777862013E-1	-1.924797689556E3	4.146858442391E0	1.44021672813E1	6.506106372119E1	1.561470354257E1	1.99711607054E0	15	63	243	103	17	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	8.761350738824E-1	1.094045776502E-1	2.969987307748E0	1.140381172867E0	1.317765917443E0	3.39430454371E-1	2.195755646639E0	2.727285825653E0	1.201721280909E-1	1.573269829923E0	1.027529669619E0	3.743948851551E-1	1.055135172824E0	3.937248290108E-1	2.987426557327E-1	2.93214521648E-1	0E0	0E0	0E0	1.140381172867E0	0E0	0E0	2.195755646639E0	2.727285825653E0	0E0	1.573269829923E0	1.027529669619E0	3.743948851551E-1	1.055135172824E0	3.937248290108E-1	0E0	2.54665614125E-1	2.954659203508E-1	1.914534095434E-1	2.584150559808E-1	
1573000000	-2.086141310903E4	-1.886250099663E4	-1.998912112398E3	-1.855587849294E4	8.955471991503E0	2.854272895681E-1	1.926083658643E1	5.923866680244E-3	5.989130401814E-1	5.64367193767E-3	1.27919000077E-5	6.185633958473E-1	-1.957198632318E3	4.109384337638E0	1.248531678861E1	4.956400640231E1	2.180033796171E1	1.234484348699E0	14	55	245	107	20	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	7.955395730276E-1	7.900296400597E-1	1.45960668114E0	1.57617587587E0	3.418157488145E-1	1.216185102536E-1	1.690038920463E0	7.711344496976E-1	3.571156179864E-1	1.137927794387E0	1.328243030629E0	2.939371746731E-2	1.200527511328E0	5.438051845903E-1	4.338375284868E-1	2.596558015747E-1	0E0	0E0	1.45960668114E0	1.57617587587E0	0E0	0E0	1.690038920463E0	7.711344496976E-1	3.571156179864E-1	1.137927794387E0	1.328243030629E0	2.939371746731E-2	1.200527511328E0	5.438051845903E-1	0E0	2.420407464309E-1	2.764300470366E-1	1.944084787781E-1	2.871207277544E-1	
1574000000	-2.082810595533E4	-1.886362846329E4	-1.964477492039E3	-1.855281306676E4	8.713345008296E0	2.981112087087E-1	2.034878796667E1	6.618111100758E-3	5.607246512896E-1	6.013377772807E-3	1.471322431074E-5	6.092217911452E-1	-1.928430766815E3	3.664342745414E0	1.649607615705E1	6.09493726725E1	1.724841708694E1	1.691105607002E0	18	61	227	115	20	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	2.015952428485E0	2.675581891238E-1	9.405659956458E-1	6.486015718018E-1	7.823068722694E-1	4.118542328902E-1	7.284925418461E-1	1.009278467635E0	4.104015866315E-1	6.520977906983E-1	3.139176649696E-1	4.215676007747E-1	1.16833626734E0	5.522042438787E-1	3.067555092407E-1	2.364115497196E-1	0E0	0E0	0E0	6.486015718018E-1	0E0	0E0	7.284925418461E-1	1.009278467635E0	4.104015866315E-1	6.520977906983E-1	3.139176649696E-1	0E0	1.16833626734E0	5.522042438787E-1	0E0	2.373355605209E-1	2.861751869544E-1	1.949053031193E-1	2.815839494054E-1	
1575000000	-2.084053275822E4	-1.88998723614E4	-1.940660396818E3	-1.858157237793E4	9.867550853392E0	2.981775789139E-1	2.042626448672E1	6.091072091911E-3	5.701056815764E-1	5.88235720213E-3	1.5527969249E-5	6.287290998078E-1	-1.901471947456E3	2.946176332634E0	2.309738457177E1	5.592694162823E1	1.551380519666E1	1.157602704395E0	15	77	211	117	21	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1.461371113189E0	3.58678378777E-1	4.842033875418E-2	4.889145662028E-1	3.366613698313E0	3.524315419562E-1	7.756857191747E-1	7.427652526868E-1	1.286341035256E-1	6.322101324623E-1	5.923917271881E-1	3.00602945948E-1	5.783820874659E-1	1.076825933711E0	3.266215513858E-1	3.072274833629E-1	0E0	0E0	0E0	4.889145662028E-1	0E0	0E0	7.756857191747E-1	7.427652526868E-1	1.286341035256E-1	6.322101324623E-1	5.923917271881E-1	3.00602945948E-1	5.783820874659E-1	0E0	0E0	2.392785737282E-1	2.827642590885E-1	2.080210014167E-1	2.699361657666E-1	
1576000000	-2.080430508036E4	-1.888102768687E4	-1.923277393494E3	-1.856604751541E4	8.123434840903E0	2.815487194295E-1	1.944035952919E1	7.182176211936E-3	5.966275397206E-1	6.788209592251E-3	2.238130056774E-5	6.583175396159E-1	-1.887731275397E3	4.660799538754E0	1.470305792674E1	5.369151149955E1	1.619456431848E1	3.229034269306E0	20	63	225	114	19	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1.107442131544E-1	1.991414372682E0	1.750168485416E0	7.48563695831E-1	3.782774344355E-1	1.629412860417E0	4.848862162238E-1	5.36343954497E-1	4.696219619846E-1	5.774142349602E-1	3.201079160794E-1	1.798772581956E-1	4.768625584994E-1	3.848158373714E-1	1.057238617419E0	3.635015470065E-1	0E0	0E0	0E0	7.48563695831E-1	0E0	0E0	4.848862162238E-1	5.36343954497E-1	0E0	5.774142349602E-1	3.201079160794E-1	1.798772581956E-1	4.768625584994E-1	3.848158373714E-1	0E0	2.324335467341E-1	2.746806983821E-1	1.988377096571E-1	2.940480452267E-1	
1577000000	-2.074734724821E4	-1.883758391022E4	-1.909763337985E3	-1.8529616926E4	1.011521108442E1	2.765559610913E-1	2.16708250415E1	7.271544705613E-3	5.994807563801E-1	6.33546458951E-3	1.976835755901E-5	6.400305667109E-1	-1.858656372397E3	2.431596662189E0	9.787051193702E0	5.06133897925E1	1.351256042797E1	3.852763641307E0	15	56	248	98	24	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	2.346737196101E0	1.465111887866E0	2.014940550587E-1	1.365083322519E0	2.503915149718E-1	3.675270489928E0	2.688714946968E0	2.37875055041E0	3.478588639344E-1	1.508194245948E0	1.939345457454E0	7.983979527064E-1	1.829241104085E0	4.543185512201E-1	9.605297386471E-1	2.768963370153E-1	0E0	0E0	2.014940550587E-1	1.365083322519E0	0E0	0E0	2.688714946968E0	2.37875055041E0	3.478588639344E-1	1.508194245948E0	1.939345457454E0	7.983979527064E-1	1.829241104085E0	4.543185512201E-1	0E0	2.462664485175E-1	2.806764144856E-1	1.976516809572E-1	2.754054560398E-1	
1578000000	-2.075834655173E4	-1.886018626483E4	-1.898160286895E3	-1.85445592484E4	1.025918384104E1	2.754860290001E-1	1.795855368337E1	6.429474788223E-3	6.529178944641E-1	6.114496484314E-3	2.294406106132E-5	7.154643178377E-1	-1.850068315274E3	2.379788770759E0	1.270380124814E1	5.418430273019E1	1.35944352324E1	1.520870717566E0	19	64	222	113	23	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1.169026292103E0	2.652480051531E0	1.229200476004E0	1.304040693097E0	1.124573247403E0	5.862329818346E-1	2.25091975753E0	1.958343348613E0	5.236061339476E-1	1.535788062134E0	1.882663090889E-1	2.70067802493E0	2.356123335679E0	1.737184920244E0	1.181295983838E0	3.368416029473E-1	0E0	0E0	0E0	1.304040693097E0	0E0	5.862329818346E-1	2.25091975753E0	1.958343348613E0	0E0	1.535788062134E0	1.882663090889E-1	0E0	2.356123335679E0	1.737184920244E0	0E0	2.386352966495E-1	2.840307048777E-1	1.98572558193E-1	2.787614402797E-1	
1579000000	-2.080294523481E4	-1.886594978849E4	-1.936995446325E3	-1.856251546168E4	8.086638646482E0	2.849360238081E-1	1.867672408342E1	6.260919835059E-3	6.243796014947E-1	6.212927943383E-3	1.708771412606E-5	6.544133521911E-1	-1.886775298851E3	2.919330063341E0	1.301417663481E1	5.648143764304E1	1.287929660112E1	1.378240281734E0	21	52	250	101	17	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1.604722178439E0	1.478961005821E0	1.752686558554E0	2.137172437331E0	1.68415670586E0	7.011649620366E-1	1.969646589054E0	3.019063275239E0	2.734855765567E-1	2.146294931501E0	2.286365440683E0	5.4915267437E-1	2.074601863157E0	1.252721036028E0	2.066707419123E-1	2.632740356961E-1	0E0	0E0	0E0	2.137172437331E0	0E0	0E0	1.969646589054E0	3.019063275239E0	2.734855765567E-1	2.146294931501E0	2.286365440683E0	5.4915267437E-1	2.074601863157E0	1.252721036028E0	0E0	2.421920085126E-1	2.711226274977E-1	1.99292315427E-1	2.873930485626E-1	
1580000000	-2.084156891091E4	-1.889032174164E4	-1.951247169263E3	-1.857749633808E4	8.011587002421E0	2.740443795092E-1	1.74880943709E1	6.518120964389E-3	5.890317468272E-1	6.099166839968E-3	1.863863590823E-5	6.754854568071E-1	-1.90541715747E3	2.337152258597E0	1.675095190325E1	5.147462926401E1	1.389809046902E1	2.339870787609E0	12	66	239	97	27	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	8.893669692446E-1	5.628559008141E-1	1.594016062618E0	1.7716689202E0	7.536795930044E-1	1.108176831435E0	2.053964604669E0	1.540568088173E0	2.457996998142E-1	1.292432148301E0	1.653188757567E0	3.130104458353E-1	1.930981200796E0	8.813754421946E-2	2.506723933801E-1	2.324199381327E-1	0E0	0E0	0E0	1.7716689202E0	0E0	0E0	2.053964604669E0	1.540568088173E0	2.457996998142E-1	1.292432148301E0	1.653188757567E0	3.130104458353E-1	1.930981200796E0	8.813754421946E-2	2.506723933801E-1	2.574539852653E-1	2.85762544093E-1	1.821280394835E-1	2.746554311582E-1	
1581000000	-2.081162584886E4	-1.888856171052E4	-1.923064138342E3	-1.857975555114E4	1.01830512778E1	2.773126611398E-1	1.809017689241E1	6.95104680391E-3	5.589439545556E-1	6.514131957495E-3	1.642252202337E-5	5.870094710192E-1	-1.881471223985E3	4.77481569854E0	1.780858086711E1	6.19236145576E1	1.506467308936E1	2.609602909845E0	15	69	219	117	21	1	0	1	1	0	0	1	1	0	1	1	0	1	1	0	1.108144334553E-1	9.915298767453E-1	1.515830848091E-1	8.029573390326E-1	4.743651332906E-1	2.204232594535E-1	1.287970840307E0	8.178915694582E-1	1.322788193167E0	7.989046528859E-1	1.03095300294E0	9.509499536731E-1	1.254906204554E0	4.972711862285E-1	4.495287400816E0	2.916442533528E-1	1.108144334553E-1	0E0	1.515830848091E-1	8.029573390326E-1	0E0	0E0	1.287970840307E0	8.178915694582E-1	0E0	7.989046528859E-1	1.03095300294E0	0E0	1.254906204554E0	4.972711862285E-1	0E0	2.472759574552E-1	2.721279138687E-1	1.794542867245E-1	3.011418419516E-1	
1582000000	-2.077322666127E4	-1.886170199486E4	-1.911524666411E3	-1.855281104813E4	9.77397388997E0	2.825112309021E-1	1.914940809027E1	7.136681337343E-3	6.199544966384E-1	6.433398037561E-3	2.347595691633E-5	6.950563317576E-1	-1.871455410946E3	2.744867021446E0	1.273403886583E1	5.705158447127E1	1.418038051338E1	3.696842683863E0	11	65	223	130	12	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1.116000839953E0	5.383535183616E-1	1.587538292413E0	1.447154588503E0	5.51704237317E-1	6.117484005831E-1	4.891841572612E-1	1.616729509398E0	3.86265340321E-1	7.567885312607E-1	1.132505430342E0	1.727398236594E-1	1.00787275523E0	6.022410698272E-1	9.123950969441E-1	2.317207324816E-1	0E0	0E0	0E0	1.447154588503E0	0E0	0E0	4.891841572612E-1	1.616729509398E0	3.86265340321E-1	7.567885312607E-1	1.132505430342E0	1.727398236594E-1	1.00787275523E0	6.022410698272E-1	0E0	2.503296332158E-1	2.808283019606E-1	1.918398319317E-1	2.770022328919E-1	
1583000000	-2.075462345861E4	-1.885045477161E4	-1.904168687003E3	-1.854990090589E4	8.054182216592E0	2.798120749484E-1	1.825898249508E1	6.363902932133E-3	5.779497117722E-1	6.17636815931E-3	1.589200931476E-5	6.257716618721E-1	-1.870247856216E3	3.829736678668E0	1.520225394213E1	6.236281109096E1	1.396957809705E1	4.253371117029E-1	22	62	226	119	12	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1.959597131263E-1	1.289082617188E0	6.78844959148E-1	4.775141610701E-1	9.07098457264E-1	1.658423837281E-1	4.468644712776E-1	6.802460910486E-1	2.805761899536E0	1.567433270661E-1	2.786583534688E-1	4.279052376835E-2	3.265035103637E-1	1.923863927858E-1	2.250234591439E-1	2.695901834129E-1	0E0	0E0	0E0	4.775141610701E-1	0E0	0E0	4.468644712776E-1	6.802460910486E-1	0E0	1.567433270661E-1	2.786583534688E-1	4.279052376835E-2	3.265035103637E-1	1.923863927858E-1	0E0	2.527345747886E-1	2.833751752867E-1	1.853041425831E-1	2.785861073417E-1	
1584000000	-2.078529446828E4	-1.884532636343E4	-1.93996810485E3	-1.854626217707E4	9.487515829659E0	2.88989209921E-1	1.923611191988E1	6.232033617676E-3	6.525618233218E-1	5.79309138954E-3	1.8632862472E-5	6.850888300402E-1	-1.894482171698E3	7.317081521208E0	1.722394318635E1	5.358689797996E1	1.463607536621E1	8.917924427935E-1	21	49	236	125	10	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1.314273082261E0	4.789389790801E-2	1.724639282728E-1	1.721792494478E0	5.927469889469E-1	1.78086713598E0	3.218363772987E0	1.271242346154E0	3.101749177157E-1	1.540158802178E0	1.164826486577E0	1.823986242023E-1	2.377741441147E0	1.0028744265E0	6.282631016306E-1	2.941299866781E-1	0E0	0E0	1.724639282728E-1	1.721792494478E0	0E0	0E0	3.218363772987E0	1.271242346154E0	3.101749177157E-1	1.540158802178E0	1.164826486577E0	1.823986242023E-1	2.377741441147E0	1.0028744265E0	0E0	2.51834559628E-1	2.808669126314E-1	1.806644547761E-1	2.866340729645E-1	
1585000000	-2.077501976395E4	-1.886543749129E4	-1.909582272664E3	-1.855619488233E4	8.032669581879E0	2.957572483094E-1	1.960018471277E1	7.370691611014E-3	7.304314680425E-1	6.705324056016E-3	3.453498448663E-5	8.337192718056E-1	-1.860657672137E3	3.927401099756E0	1.369357372479E1	5.982381167159E1	1.265359308444E1	2.610089106604E0	18	63	223	116	21	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.914159417891E0	4.453027931206E0	2.237050581415E0	1.027646721445E0	2.808154493473E-1	2.120236308598E-1	1.457572609341E0	2.836304270117E0	1.417685319329E-1	1.850107574885E0	6.974617216082E-1	3.569082771232E-1	1.388819993272E0	6.39970634345E-1	3.977680717505E0	3.374495030928E-1	0E0	0E0	0E0	1.027646721445E0	0E0	0E0	1.457572609341E0	2.836304270117E0	1.417685319329E-1	1.850107574885E0	6.974617216082E-1	0E0	1.388819993272E0	6.39970634345E-1	0E0	2.259819261305E-1	2.852379772365E-1	1.970237109301E-1	2.917563857029E-1	
1586000000	-2.081379866763E4	-1.888784860041E4	-1.925950067218E3	-1.857729800396E4	9.155024455767E0	2.664092848714E-1	2.150022414867E1	6.622869262642E-3	5.876950655856E-1	6.289896525739E-3	1.94152688487E-5	6.788071431611E-1	-1.876731195336E3	3.621394316042E0	1.246519983594E1	6.197003565096E1	1.531105675911E1	1.961938006331E0	17	54	228	115	27	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1.920581116104E0	1.53774089427E0	2.610663022026E-1	1.362876616578E0	7.389116496976E-1	3.842812942441E-1	3.286809603199E0	1.980740501834E0	2.859412838735E-1	3.666906448122E0	1.756317224709E-1	6.706201394933E-1	2.186690567733E0	1.496722821571E0	2.036752208626E0	3.037606259814E-1	0E0	0E0	2.610663022026E-1	1.362876616578E0	0E0	0E0	3.286809603199E0	1.980740501834E0	2.859412838735E-1	3.666906448122E0	0E0	6.706201394933E-1	2.186690567733E0	1.496722821571E0	0E0	2.418763588997E-1	2.807855628619E-1	1.962058761839E-1	2.811322020545E-1	
1587000000	-2.074086909599E4	-1.884936125417E4	-1.891507841824E3	-1.853789032897E4	7.911561668426E0	2.986530697299E-1	1.894283876057E1	7.200387494427E-3	5.598791837175E-1	6.71111404782E-3	1.717590823295E-5	5.85941636778E-1	-1.851160661564E3	2.52793749828E0	1.716222127705E1	6.631338734273E1	1.402292215269E1	7.034750226072E-1	13	72	220	110	26	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	7.700951216982E-1	4.125340584777E-1	4.966738630452E-1	6.574481656354E-1	7.458844341625E-1	7.352252242803E-1	7.418290844562E-1	1.205465536304E0	2.067037386348E-1	1.870379979912E0	7.955891150456E-1	3.381679021708E-1	1.557284857753E0	1.201788677318E-1	1.189889573767E0	2.146076642189E-1	0E0	0E0	0E0	6.574481656354E-1	0E0	0E0	7.418290844562E-1	1.205465536304E0	2.067037386348E-1	1.870379979912E0	7.955891150456E-1	3.381679021708E-1	1.557284857753E0	1.201788677318E-1	0E0	2.29351225918E-1	2.788768750346E-1	2.097345743736E-1	2.820373246738E-1	
1588000000	-2.080090598921E4	-1.887742340565E4	-1.923482583564E3	-1.856874407183E4	7.707013661398E0	2.89722049292E-1	1.791106467414E1	6.543219731981E-3	5.790554765611E-1	6.324042608817E-3	1.493435959652E-5	5.888530966417E-1	-1.887183844764E3	3.254740887001E0	1.439427375599E1	5.285151892293E1	1.388480594188E1	2.47178530815E0	23	50	253	91	24	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	3.992856307303E-1	6.819956766624E-1	1.305336355527E-1	7.586232010803E-1	4.631247894224E-1	7.535604241148E-2	1.093910793056E0	1.580863178407E0	8.597882543725E-1	9.699333686599E-1	6.483068483011E-1	2.024305452267E0	1.618548765162E0	4.028657079637E-1	9.779770256153E-2	2.676487942376E-1	0E0	0E0	0E0	7.586232010803E-1	0E0	0E0	1.093910793056E0	1.580863178407E0	0E0	9.699333686599E-1	6.483068483011E-1	0E0	1.618548765162E0	4.028657079637E-1	9.779770256153E-2	2.500884225916E-1	2.647685409996E-1	2.041610391393E-1	2.809819972694E-1	
1589000000	-2.081129871865E4	-1.889058265551E4	-1.920716063135E3	-1.858933650352E4	8.407868743423E0	2.753859227111E-1	1.768802611287E1	6.194838994675E-3	5.355208727269E-1	6.119229645663E-3	1.580487730525E-5	6.225227307873E-1	-1.881061263845E3	4.927082060615E0	1.594186091491E1	5.999010021478E1	1.383068028475E1	2.284120324341E0	25	53	240	103	20	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2.613256999871E-1	2.36942499908E-2	1.380464876268E0	1.749569196488E0	1.153946392349E0	9.373516532418E-1	2.184651081657E0	1.402665230971E0	2.660230377314E0	1.144202387377E0	1.384652358807E0	3.899737122395E-2	1.1657035138E0	3.382490853151E-1	6.332659936058E-1	2.76929956203E-1	0E0	0E0	0E0	1.749569196488E0	0E0	0E0	2.184651081657E0	1.402665230971E0	0E0	1.144202387377E0	1.384652358807E0	0E0	1.1657035138E0	3.382490853151E-1	0E0	2.294821459519E-1	2.746713166755E-1	2.111160935153E-1	2.847304438572E-1	
1590000000	-2.081497443493E4	-1.890974622766E4	-1.905228207272E3	-1.860515395163E4	8.075467643632E0	2.715564616969E-1	1.959032057654E1	6.967271602221E-3	5.986672249685E-1	6.561658721373E-3	1.754184863009E-5	6.005530958327E-1	-1.864815839859E3	2.883824915751E0	1.284912580451E1	5.846769621969E1	1.475533717344E1	2.041909154459E0	22	55	233	111	20	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2.229568036839E-1	3.833042442032E-1	3.155952536128E0	7.931543562569E-1	3.179607818822E0	1.021517682581E0	1.046544489603E0	1.138897094582E0	1.286809156828E-1	1.688080148088E0	2.620844629627E-1	1.74499634318E0	1.110111611024E0	6.047808715527E-1	1.33427309384E-1	2.533843244689E-1	0E0	0E0	0E0	7.931543562569E-1	0E0	0E0	1.046544489603E0	1.138897094582E0	0E0	1.688080148088E0	2.620844629627E-1	0E0	1.110111611024E0	6.047808715527E-1	0E0	2.389854926997E-1	2.797785069851E-1	1.946454496561E-1	2.86590550659E-1	
